10150	36
554301	3329
595845	3594
357110	2180
360188	2180
12300	36
162628	1234
536452	3230
10411	36
277155	1798
162875	1234
10454	36
595433	3594
358687	2180
9192	36
504480	3027
500449	3011
361180	2180
357659	2180
86666	597
9985	36
358232	2180
9882	36
360597	2180
554921	3329
486862	2934
85702	597
11642	36
487374	2934
277220	1798
595435	3594
278752	1801
360553	2180
536207	3230
277343	1798
278212	1801
555285	3329
504201	3027
595481	3594
554874	3329
276950	1798
277039	1798
11140	36
550659	3318
276468	1798
276072	1798
551668	3318
360981	2180
486895	2934
597066	3594
500571	3011
10679	36
357998	2180
360802	2180
357977	2180
277491	1798
360690	2180
277863	1798
11901	36
536535	3230
361107	2180
554599	3329
552005	3318
86461	597
356668	2180
596527	3594
358427	2180
9266	36
554828	3329
11345	36
279004	1801
597336	3594
11718	36
8330	36
504385	3027
159175	1201
595586	3594
278247	1801
555086	3329
597760	3594
500433	3011
358639	2180
554955	3329
554988	3329
162849	1234
504078	3027
554989	3329
276165	1798
501102	3011
554655	3329
156966	1194
275690	1798
278514	1801
358827	2180
358078	2180
436271	2504
596445	3594
551260	3318
595817	3594
358549	2180
276989	1798
357188	2180
275665	1798
551632	3318
358134	2180
86115	597
157008	1194
156779	1194
8253	36
359123	2180
275290	1798
555373	3329
556090	3329
595782	3594
358917	2180
360341	2180
487241	2934
278556	1801
12164	36
500527	3011
156812	1194
9041	36
278498	1801
358863	2180
10675	36
358251	2180
8790	36
487327	2934
159239	1201
276716	1798
156989	1194
358711	2180
277308	1798
278039	1801
552110	3318
278615	1801
9495	36
595975	3594
536243	3230
358431	2180
504086	3027
595717	3594
275979	1798
10831	36
10049	36
357532	2180
357531	2180
118623	755
551797	3318
275348	1798
596783	3594
551767	3318
536248	3230
360423	2180
361127	2180
116054	755
554688	3329
156822	1194
278086	1801
360255	2180
357549	2180
11467	36
9946	36
359667	2180
8031	36
358082	2180
9854	36
357117	2180
595810	3594
551747	3318
359555	2180
277381	1798
118146	755
436067	2504
596469	3594
359568	2180
360063	2180
277521	1798
162503	1234
86389	597
555521	3329
358370	2180
275695	1798
360798	2180
359199	2180
9384	36
360289	2180
7906	36
504167	3027
7949	36
11825	36
11802	36
8919	36
10941	36
500803	3011
162614	1234
360816	2180
597247	3594
359355	2180
360674	2180
555529	3329
11000	36
555933	3329
9693	36
551009	3318
308827	1902
596727	3594
504329	3027
308456	1902
486904	2934
359075	2180
552194	3318
276467	1798
10376	36
596983	3594
551660	3318
11703	36
555473	3329
357371	2180
10580	36
358162	2180
358954	2180
12230	36
11823	36
8891	36
276785	1798
597176	3594
501114	3011
276560	1798
436498	2504
551163	3318
276097	1798
9265	36
358746	2180
359022	2180
358317	2180
596017	3594
162629	1234
10589	36
597438	3594
358980	2180
278121	1801
158780	1201
487565	2934
11654	36
358906	2180
596175	3594
9244	36
596108	3594
86505	597
357309	2180
596755	3594
360056	2180
359613	2180
275367	1798
358508	2180
504443	3027
162920	1234
10129	36
555193	3329
358772	2180
551652	3318
596162	3594
85800	597
359871	2180
360472	2180
504478	3027
358608	2180
162910	1234
11864	36
276884	1798
158996	1201
308381	1902
275608	1798
11591	36
554926	3329
597130	3594
118693	755
275814	1798
554162	3329
162688	1234
500952	3011
596023	3594
555661	3329
556074	3329
597455	3594
554166	3329
118491	755
116284	755
158754	1201
276424	1798
85752	597
358533	2180
275584	1798
85995	597
357129	2180
8206	36
556210	3329
9259	36
551012	3318
357783	2180
309321	1902
8211	36
500564	3011
278400	1801
11618	36
278103	1801
504228	3027
11474	36
85653	597
551798	3318
551757	3318
555070	3329
12104	36
596678	3594
486924	2934
359580	2180
10598	36
358741	2180
360124	2180
159050	1201
358941	2180
551090	3318
308022	1902
536614	3230
359903	2180
358309	2180
487421	2934
358939	2180
158994	1201
556152	3329
86065	597
554084	3329
361133	2180
596622	3594
536312	3230
501013	3011
359489	2180
551025	3318
9260	36
117758	755
500434	3011
275985	1798
595964	3594
357047	2180
11056	36
308089	1902
486708	2934
504313	3027
158976	1201
158999	1201
357272	2180
596332	3594
117156	755
118053	755
487040	2934
276003	1798
486745	2934
157078	1194
486816	2934
487153	2934
278682	1801
487114	2934
278689	1801
500824	3011
596646	3594
595440	3594
536526	3230
359679	2180
359663	2180
275654	1798
358582	2180
10820	36
10604	36
552024	3318
357946	2180
597109	3594
360535	2180
10089	36
595870	3594
157105	1194
278771	1801
278023	1801
11443	36
359470	2180
357292	2180
8522	36
277117	1798
162797	1234
536423	3230
555022	3329
275253	1798
86617	597
277115	1798
596016	3594
275942	1798
596019	3594
555911	3329
551806	3318
597575	3594
276130	1798
8468	36
436403	2504
357458	2180
360038	2180
275818	1798
276044	1798
8257	36
11721	36
597514	3594
276988	1798
555358	3329
9289	36
9605	36
358883	2180
358143	2180
359720	2180
86066	597
555369	3329
487261	2934
595501	3594
358123	2180
358543	2180
555025	3329
360827	2180
554935	3329
277150	1798
361094	2180
275456	1798
486589	2934
596326	3594
360758	2180
552159	3318
360146	2180
276326	1798
8914	36
501005	3011
116374	755
357676	2180
156781	1194
357319	2180
357988	2180
8210	36
357588	2180
551934	3318
276102	1798
275755	1798
360047	2180
10175	36
358044	2180
276377	1798
7855	36
357941	2180
11451	36
162766	1234
358991	2180
276185	1798
595723	3594
10180	36
276071	1798
10563	36
11717	36
359649	2180
9703	36
9944	36
597537	3594
359650	2180
8743	36
503910	3027
504433	3027
275080	1798
277709	1798
276108	1798
276046	1798
357060	2180
500958	3011
278492	1801
536444	3230
597627	3594
357204	2180
360516	2180
7975	36
10114	36
116345	755
116205	755
11495	36
555350	3329
504020	3027
554613	3329
11927	36
596645	3594
360579	2180
11845	36
360678	2180
86625	597
597769	3594
596462	3594
9081	36
555798	3329
595427	3594
595868	3594
8987	36
356664	2180
551773	3318
357809	2180
358281	2180
595549	3594
157023	1194
551287	3318
555135	3329
596778	3594
358302	2180
11610	36
10789	36
116543	755
276348	1798
436886	2504
162588	1234
554521	3329
486760	2934
276670	1798
278028	1801
11206	36
275686	1798
360031	2180
275184	1798
275913	1798
158676	1201
556262	3329
597687	3594
277926	1798
276895	1798
278174	1801
12154	36
360899	2180
359511	2180
277710	1798
595484	3594
360566	2180
356786	2180
277001	1798
162955	1234
277217	1798
277854	1798
487553	2934
86108	597
278468	1801
9753	36
551581	3318
12040	36
536297	3230
504451	3027
11835	36
276771	1798
279035	1801
552058	3318
359323	2180
357093	2180
359661	2180
86094	597
503830	3027
357295	2180
360614	2180
276778	1798
86068	597
486613	2934
551546	3318
597171	3594
359859	2180
503975	3027
357146	2180
159085	1201
356997	2180
597287	3594
595823	3594
551054	3318
500945	3011
359569	2180
358325	2180
360574	2180
278647	1801
9939	36
597658	3594
156980	1194
596839	3594
486761	2934
11662	36
500399	3011
360283	2180
9189	36
555412	3329
597534	3594
504445	3027
556190	3329
596337	3594
275577	1798
359673	2180
359653	2180
500795	3011
11628	36
275111	1798
536489	3230
555324	3329
555969	3329
308649	1902
8986	36
277005	1798
117650	755
360190	2180
86256	597
552192	3318
358268	2180
11440	36
435952	2504
157071	1194
10971	36
116934	755
556057	3329
10452	36
596030	3594
358304	2180
275757	1798
358138	2180
156895	1194
359669	2180
157027	1194
596649	3594
361049	2180
357115	2180
552270	3318
596010	3594
555138	3329
156823	1194
156843	1194
555787	3329
551033	3318
551952	3318
156898	1194
158914	1201
554954	3329
277275	1798
276066	1798
358077	2180
359447	2180
596816	3594
555553	3329
8402	36
358974	2180
359985	2180
9000	36
359561	2180
360030	2180
550974	3318
597558	3594
536541	3230
555920	3329
554147	3329
550886	3318
357454	2180
162612	1234
8480	36
162717	1234
500891	3011
536344	3230
487165	2934
358347	2180
10760	36
597504	3594
596506	3594
554371	3329
10479	36
11768	36
597466	3594
551910	3318
554083	3329
551044	3318
356860	2180
163023	1234
356777	2180
357303	2180
596149	3594
357410	2180
12101	36
11278	36
356648	2180
357717	2180
10134	36
555385	3329
595463	3594
11130	36
278021	1801
278172	1801
360855	2180
596382	3594
85775	597
277311	1798
275675	1798
486938	2934
275354	1798
536199	3230
276416	1798
358992	2180
597110	3594
555749	3329
555243	3329
276462	1798
596000	3594
503762	3027
276530	1798
551084	3318
276947	1798
487456	2934
500515	3011
276933	1798
500645	3011
550677	3318
159237	1201
8675	36
358273	2180
11679	36
162564	1234
554247	3329
596331	3594
86277	597
275355	1798
11553	36
8254	36
357373	2180
358546	2180
500466	3011
275096	1798
357663	2180
595822	3594
358836	2180
358145	2180
504216	3027
358769	2180
9790	36
156856	1194
554654	3329
156977	1194
12077	36
551733	3318
357930	2180
360017	2180
12176	36
9298	36
12173	36
554722	3329
356718	2180
276082	1798
596882	3594
11650	36
278612	1801
86334	597
504467	3027
156885	1194
360323	2180
356719	2180
436479	2504
552691	3318
552645	3318
625963	3771
308648	1902
117227	755
552625	3318
551626	3318
552379	3318
86475	597
552583	3318
551557	3318
86786	597
551554	3318
626371	3771
626526	3771
552378	3318
552402	3318
550768	3318
550667	3318
436287	2504
551771	3318
625604	3771
86871	597
118479	755
504532	3027
437048	2504
437080	2504
436088	2504
86809	597
550887	3318
556483	3329
86282	597
436677	2504
86820	597
551363	3318
86684	597
556305	3329
552693	3318
437413	2504
437311	2504
436191	2504
309722	1902
86907	597
552649	3318
360422	2180
552473	3318
552524	3318
86627	597
551106	3318
556231	3329
86548	597
436639	2504
555101	3329
626802	3771
86226	597
85880	597
437291	2504
436344	2504
551326	3318
552394	3318
86369	597
436151	2504
536495	3230
436179	2504
552710	3318
436119	2504
308257	1902
435968	2504
552517	3318
504495	3027
552412	3318
555889	3329
85616	597
550700	3318
556481	3329
627248	3771
308372	1902
626180	3771
551113	3318
309487	1902
626163	3771
554866	3329
654253	4096
85896	597
551061	3318
550632	3318
309763	1902
86446	597
437017	2504
627053	3771
625851	3771
552632	3318
437257	2504
550661	3318
626838	3771
626898	3771
86040	597
551498	3318
360364	2180
85815	597
551138	3318
551601	3318
436468	2504
551756	3318
436277	2504
436671	2504
309174	1902
86261	597
86220	597
626519	3771
436834	2504
436559	2504
551549	3318
552316	3318
555429	3329
86176	597
85613	597
550990	3318
86518	597
278351	1801
552703	3318
551451	3318
436679	2504
278601	1801
552643	3318
552726	3318
437077	2504
436196	2504
551051	3318
556093	3329
552208	3318
626903	3771
86493	597
86705	597
163074	1234
551874	3318
309662	1902
551582	3318
551641	3318
308422	1902
551367	3318
308343	1902
551677	3318
626264	3771
435989	2504
552457	3318
551555	3318
308806	1902
86655	597
626026	3771
436731	2504
552680	3318
552568	3318
308145	1902
85845	597
552634	3318
552140	3318
552154	3318
436613	2504
437165	2504
551635	3318
86719	597
85693	597
552336	3318
626994	3771
552021	3318
552604	3318
625606	3771
437398	2504
308623	1902
436201	2504
550692	3318
436922	2504
86379	597
552427	3318
552172	3318
552687	3318
551340	3318
85728	597
552508	3318
552170	3318
551822	3318
550821	3318
552166	3318
86785	597
552566	3318
86241	597
555452	3329
436485	2504
437025	2504
554723	3329
552169	3318
551751	3318
550676	3318
308550	1902
436018	2504
309817	1902
86929	597
552082	3318
436549	2504
552707	3318
437414	2504
625837	3771
627247	3771
550688	3318
85624	597
552514	3318
86387	597
437365	2504
551371	3318
551953	3318
552528	3318
626438	3771
11756	36
11506	36
278747	1801
536548	3230
163089	1234
360363	2180
551946	3318
277380	1798
554588	3329
276455	1798
436855	2504
275260	1798
487000	2934
435946	2504
361048	2180
595634	3594
10864	36
278591	1801
554790	3329
10961	36
9955	36
359849	2180
359320	2180
7728	36
356761	2180
359654	2180
8702	36
358478	2180
597268	3594
595914	3594
278231	1801
10435	36
554855	3329
597189	3594
9951	36
551376	3318
357520	2180
357401	2180
436750	2504
552181	3318
277638	1798
597338	3594
555444	3329
10309	36
596657	3594
10011	36
556444	3329
554202	3329
596215	3594
276452	1798
555559	3329
555556	3329
596864	3594
276453	1798
597149	3594
12208	36
551457	3318
552381	3318
597633	3594
551902	3318
11673	36
11888	36
12001	36
554287	3329
500809	3011
597525	3594
536414	3230
9911	36
551548	3318
358976	2180
360251	2180
278592	1801
486738	2934
10884	36
597436	3594
308234	1902
358388	2180
7951	36
359286	2180
358958	2180
12246	36
358387	2180
12130	36
554101	3329
159033	1201
276955	1798
162643	1234
277448	1798
357982	2180
357336	2180
11755	36
555571	3329
627056	3771
625699	3771
309483	1902
436770	2504
278722	1801
277406	1798
555383	3329
555379	3329
555826	3329
555220	3329
86318	597
596133	3594
503792	3027
596979	3594
554513	3329
436941	2504
162896	1234
275083	1798
555750	3329
501011	3011
86414	597
596039	3594
359438	2180
86503	597
309918	1902
118792	755
86026	597
356811	2180
359451	2180
276872	1798
309221	1902
8344	36
11964	36
487011	2934
8317	36
7915	36
9268	36
11259	36
357871	2180
360074	2180
554762	3329
8170	36
308386	1902
358921	2180
11266	36
551752	3318
308042	1902
11687	36
358403	2180
7810	36
309033	1902
358150	2180
359025	2180
276535	1798
275357	1798
596879	3594
276037	1798
358393	2180
309205	1902
116426	755
486921	2934
278417	1801
11745	36
309427	1902
11951	36
158908	1201
360274	2180
158854	1201
536545	3230
278740	1801
358875	2180
158975	1201
536613	3230
359278	2180
536201	3230
357159	2180
278519	1801
500938	3011
536374	3230
536238	3230
597124	3594
436512	2504
595385	3594
595390	3594
275245	1798
597289	3594
437173	2504
551951	3318
309756	1902
308085	1902
436444	2504
309587	1902
437196	2504
309473	1902
11800	36
309738	1902
596711	3594
436318	2504
11540	36
309049	1902
157009	1194
597772	3594
556485	3329
308391	1902
555972	3329
595461	3594
11931	36
536218	3230
554976	3329
277376	1798
550631	3318
85977	597
550873	3318
158921	1201
555129	3329
12252	36
597677	3594
277369	1798
10024	36
277911	1798
277693	1798
275176	1798
278661	1801
275062	1798
551091	3318
278080	1801
86466	597
500514	3011
552302	3318
596048	3594
597754	3594
309173	1902
536260	3230
555641	3329
486892	2934
11946	36
597413	3594
555684	3329
278720	1801
277184	1798
550828	3318
596299	3594
277530	1798
12036	36
12207	36
116461	755
10295	36
555564	3329
554113	3329
278706	1801
162552	1234
278614	1801
9754	36
555644	3329
276734	1798
276396	1798
278113	1801
358453	2180
436423	2504
277319	1798
278617	1801
7932	36
277772	1798
597378	3594
595809	3594
358170	2180
277377	1798
12022	36
11869	36
12140	36
309035	1902
359500	2180
278317	1801
309161	1902
278123	1801
309796	1902
435955	2504
436433	2504
552640	3318
85908	597
309820	1902
309768	1902
625790	3771
597663	3594
550714	3318
626629	3771
626669	3771
597015	3594
277534	1798
277451	1798
503951	3027
10412	36
278664	1801
10997	36
556433	3329
86228	597
159360	1201
11189	36
556266	3329
308724	1902
550730	3318
85736	597
277816	1798
277829	1798
360328	2180
486951	2934
436456	2504
595368	3594
358340	2180
359917	2180
596345	3594
86421	597
357174	2180
276557	1798
536347	3230
596490	3594
551316	3318
551809	3318
157032	1194
275084	1798
10834	36
551511	3318
358098	2180
552120	3318
436122	2504
654250	4096
10643	36
552497	3318
552598	3318
436913	2504
597645	3594
11666	36
12319	36
358730	2180
357459	2180
500526	3011
162697	1234
595675	3594
162956	1234
277515	1798
596231	3594
551112	3318
156799	1194
552298	3318
597161	3594
12024	36
436683	2504
596677	3594
275564	1798
596781	3594
597225	3594
504097	3027
276812	1798
596336	3594
358654	2180
359505	2180
275300	1798
277256	1798
86542	597
11033	36
276319	1798
596015	3594
556076	3329
500736	3011
503914	3027
360220	2180
308749	1902
9884	36
554849	3329
627191	3771
597024	3594
504089	3027
552586	3318
504377	3027
597599	3594
436275	2504
555557	3329
554614	3329
162851	1234
359597	2180
555388	3329
597595	3594
596883	3594
500464	3011
359820	2180
597011	3594
7853	36
278374	1801
436301	2504
436565	2504
500750	3011
276456	1798
278402	1801
9643	36
358773	2180
556277	3329
357343	2180
436167	2504
555628	3329
85816	597
276064	1798
163010	1234
357194	2180
595763	3594
10631	36
356836	2180
360880	2180
552591	3318
11918	36
357149	2180
554454	3329
275842	1798
85645	597
275157	1798
360999	2180
555069	3329
596393	3594
86591	597
360993	2180
278386	1801
597495	3594
278051	1801
357390	2180
500773	3011
555128	3329
276089	1798
277068	1798
276113	1798
275378	1798
554845	3329
11502	36
359712	2180
278198	1801
595497	3594
275396	1798
487068	2934
504083	3027
359814	2180
11452	36
359942	2180
359261	2180
276443	1798
551286	3318
275729	1798
9658	36
85795	597
360132	2180
358074	2180
358296	2180
487159	2934
156774	1194
596913	3594
8436	36
552152	3318
85797	597
361013	2180
159014	1201
486581	2934
357354	2180
359152	2180
552275	3318
551692	3318
275769	1798
8824	36
275391	1798
596912	3594
551728	3318
551006	3318
597662	3594
552250	3318
275569	1798
358829	2180
556106	3329
555319	3329
276532	1798
500614	3011
595608	3594
551218	3318
357522	2180
277825	1798
357797	2180
357137	2180
275179	1798
556212	3329
162754	1234
275838	1798
551522	3318
359644	2180
596994	3594
500813	3011
275372	1798
554780	3329
275723	1798
86109	597
276303	1798
9386	36
595901	3594
487070	2934
8123	36
504166	3027
360989	2180
486824	2934
10487	36
8248	36
118005	755
501084	3011
595503	3594
276690	1798
358933	2180
9515	36
277766	1798
486717	2934
11504	36
275507	1798
436952	2504
486774	2934
435953	2504
308332	1902
487111	2934
436393	2504
276168	1798
159152	1201
554503	3329
308430	1902
156810	1194
156770	1194
595846	3594
9210	36
596478	3594
551721	3318
10047	36
276585	1798
278283	1801
86343	597
275494	1798
276909	1798
597640	3594
596863	3594
12263	36
276201	1798
360918	2180
277021	1798
10502	36
595824	3594
554279	3329
276606	1798
486704	2934
486611	2934
275412	1798
159140	1201
555558	3329
85818	597
597258	3594
597427	3594
11659	36
595383	3594
357814	2180
360470	2180
551604	3318
595334	3594
158582	1201
357256	2180
9326	36
360024	2180
8413	36
276619	1798
554479	3329
358904	2180
9035	36
357119	2180
276285	1798
277379	1798
157077	1194
278063	1801
595582	3594
156854	1194
551542	3318
550847	3318
551907	3318
308864	1902
358720	2180
276709	1798
357731	2180
597139	3594
162788	1234
278415	1801
10198	36
11991	36
555252	3329
278459	1801
359211	2180
308096	1902
551695	3318
551239	3318
500885	3011
357970	2180
357361	2180
10874	36
10115	36
358416	2180
10159	36
275264	1798
12289	36
504458	3027
597542	3594
12297	36
555021	3329
486747	2934
275988	1798
597468	3594
596993	3594
275726	1798
86479	597
276477	1798
86321	597
86262	597
275363	1798
361203	2180
309877	1902
551615	3318
357628	2180
278534	1801
554543	3329
595930	3594
556065	3329
597572	3594
596026	3594
162543	1234
10715	36
504220	3027
309460	1902
486622	2934
86427	597
278147	1801
10499	36
487246	2934
357280	2180
487215	2934
11786	36
278548	1801
486587	2934
595658	3594
308472	1902
277290	1798
276127	1798
500568	3011
358825	2180
360344	2180
309323	1902
277720	1798
86146	597
86204	597
551299	3318
597081	3594
308837	1902
597298	3594
308930	1902
596801	3594
555947	3329
596631	3594
357859	2180
12089	36
595358	3594
357278	2180
86223	597
10034	36
554420	3329
556166	3329
8662	36
7773	36
11819	36
551444	3318
356948	2180
436183	2504
551485	3318
595322	3594
11305	36
358469	2180
162771	1234
11947	36
8709	36
356895	2180
309217	1902
11933	36
85633	597
358953	2180
595587	3594
357276	2180
358752	2180
360570	2180
551318	3318
595422	3594
276228	1798
85892	597
555219	3329
277103	1798
9788	36
596255	3594
277434	1798
357860	2180
504084	3027
8641	36
551684	3318
504399	3027
278304	1801
555679	3329
10805	36
555368	3329
156814	1194
595731	3594
486806	2934
276917	1798
116395	755
276292	1798
11615	36
555155	3329
536380	3230
554296	3329
159143	1201
436652	2504
503876	3027
596147	3594
276388	1798
86672	597
309615	1902
625502	3771
596369	3594
359190	2180
11910	36
159347	1201
276104	1798
555440	3329
436046	2504
555188	3329
86539	597
552619	3318
552676	3318
309882	1902
552433	3318
309114	1902
86580	597
436227	2504
86678	597
360099	2180
309872	1902
86896	597
551332	3318
625785	3771
551603	3318
552439	3318
552400	3318
86872	597
556279	3329
86356	597
556438	3329
309069	1902
86744	597
627222	3771
436934	2504
309652	1902
551293	3318
626719	3771
85884	597
437272	2504
625570	3771
550732	3318
86909	597
551107	3318
552558	3318
552167	3318
503908	3027
536362	3230
437328	2504
550871	3318
308130	1902
550680	3318
626209	3771
627088	3771
436607	2504
437388	2504
626522	3771
550741	3318
309380	1902
551085	3318
551219	3318
435961	2504
435969	2504
86499	597
86716	597
552630	3318
556387	3329
8737	36
10920	36
10956	36
360345	2180
12049	36
7690	36
550947	3318
436527	2504
357200	2180
436739	2504
86553	597
436815	2504
309332	1902
357189	2180
504364	3027
486839	2934
504416	3027
596031	3594
159194	1201
157052	1194
550689	3318
554805	3329
8981	36
555166	3329
596859	3594
357820	2180
552052	3318
595796	3594
552299	3318
550673	3318
551739	3318
596057	3594
86205	597
551403	3318
554704	3329
10768	36
504413	3027
437115	2504
117585	755
500624	3011
159275	1201
278056	1801
358542	2180
487527	2934
597113	3594
595329	3594
276085	1798
308489	1902
437021	2504
595333	3594
309828	1902
552432	3318
436211	2504
86349	597
626958	3771
552711	3318
503846	3027
359316	2180
597578	3594
551629	3318
278376	1801
10074	36
437342	2504
556401	3329
360322	2180
159233	1201
504559	3027
277458	1798
86747	597
116325	755
487281	2934
163031	1234
437109	2504
277853	1798
436990	2504
437410	2504
11967	36
156819	1194
357150	2180
10998	36
550987	3318
597733	3594
556193	3329
277734	1798
504266	3027
504358	3027
504264	3027
595944	3594
554660	3329
597350	3594
275384	1798
11689	36
595958	3594
597581	3594
596780	3594
597402	3594
551237	3318
500947	3011
551399	3318
308452	1902
504431	3027
596028	3594
436896	2504
308308	1902
597807	3594
11938	36
8021	36
536226	3230
117993	755
555626	3329
359658	2180
276451	1798
596862	3594
555549	3329
596296	3594
596121	3594
597037	3594
360011	2180
596900	3594
358075	2180
556007	3329
436998	2504
625882	3771
275749	1798
551002	3318
85895	597
356759	2180
278330	1801
436240	2504
486884	2934
500485	3011
597494	3594
436035	2504
278653	1801
595616	3594
597489	3594
487543	2934
359195	2180
157084	1194
278496	1801
500680	3011
486691	2934
116787	755
277346	1798
551458	3318
554112	3329
550636	3318
9855	36
308502	1902
503817	3027
437322	2504
86203	597
359510	2180
158963	1201
309189	1902
551144	3318
276084	1798
86383	597
357813	2180
551904	3318
597712	3594
10337	36
536335	3230
275546	1798
277722	1798
10326	36
556088	3329
162984	1234
554675	3329
275116	1798
555721	3329
596567	3594
358767	2180
162874	1234
276796	1798
536455	3230
596173	3594
358426	2180
276191	1798
11358	36
596208	3594
277007	1798
487298	2934
308010	1902
555683	3329
554956	3329
556384	3329
309517	1902
309697	1902
504065	3027
86791	597
486822	2934
276696	1798
554706	3329
595495	3594
275156	1798
356993	2180
159316	1201
360555	2180
554962	3329
11932	36
359452	2180
358814	2180
9817	36
275060	1798
275827	1798
85843	597
275051	1798
554676	3329
309462	1902
504513	3027
504528	3027
595411	3594
117830	755
360740	2180
7913	36
435987	2504
597092	3594
360138	2180
275504	1798
595485	3594
85919	597
86574	597
597290	3594
556025	3329
276962	1798
556036	3329
597459	3594
504315	3027
117716	755
7966	36
596922	3594
12146	36
360183	2180
550915	3318
437330	2504
277301	1798
11237	36
116450	755
358631	2180
8490	36
359722	2180
9229	36
357872	2180
596952	3594
504010	3027
552050	3318
359922	2180
555781	3329
8838	36
551541	3318
551575	3318
551966	3318
556309	3329
276987	1798
86643	597
157152	1194
278275	1801
501087	3011
486658	2934
500695	3011
486832	2934
556178	3329
308018	1902
86490	597
357528	2180
275411	1798
277821	1798
275881	1798
437382	2504
309664	1902
359725	2180
11766	36
276014	1798
277287	1798
555253	3329
278546	1801
503716	3027
437050	2504
552697	3318
277399	1798
276563	1798
118624	755
275772	1798
595447	3594
556370	3329
276527	1798
10303	36
358521	2180
552102	3318
357789	2180
356780	2180
10077	36
309622	1902
554114	3329
276607	1798
552638	3318
11858	36
162740	1234
157041	1194
551491	3318
308774	1902
308740	1902
550955	3318
554533	3329
556319	3329
276808	1798
276787	1798
486973	2934
626310	3771
360231	2180
361208	2180
85844	597
9659	36
359526	2180
360131	2180
361075	2180
500672	3011
11625	36
437003	2504
437008	2504
436969	2504
436970	2504
487118	2934
500786	3011
118800	755
536273	3230
10203	36
10640	36
11999	36
358011	2180
359746	2180
595320	3594
436968	2504
595405	3594
358106	2180
556258	3329
86452	597
309045	1902
